1,1,5,0,520,600,3.38,14,3.75,4,3,,,,,,10,,,
16,1,4,,530,510,2.61,10,3.19,4,1.67,,,,,,14,,,
82,1,5,0,530,580,3.38,14,3.37,4,3.33,0,,,,,14,4,,
97,1,5,,520,490,3.34,15,3.11,4,1,,,,,,6,,,
106,1,4,1,610,670,4.65,19,3.67,4,3,,,,,,11,,,
119,1,5,1,500,550,3.5,15,2.97,4,0,,,,,,10,,,
120,1,4,1,490,450,3.2,19,2.89,4,0,,,,,,11,,,
131,1,5,1,560,540,3.39,15,3.13,4,1,,,,,,11,,,
136,1,5,0,600,570,3.56,15,3.43,4,0,,,,,,8,,,
155,1,4,0,540,530,3.13,15,2.84,4,0,,,,,,8,,,
156,1,5,1,570,490,3.93,15,3.31,4,0,,,,,,8,,,
157,1,5,,630,650,3.7,26,3.35,4,4,,,,,,8,,,
199,1,5,1,610,500,2.72,19,2.64,4,3,,,,,,1,,,
200,1,5,0,380,470,2.9,15,2.57,4,0,,,,,,6,,,
205,1,5,0,580,500,3.71,12,3.15,4,1.67,2,,,,,1,4,,
214,1,5,0,620,630,3.7,15,3.28,2,3,,,,,,11,,,
227,1,5,0,600,590,3.51,18,3.1,3,0,,,,,,1,,,
244,1,3,,650,550,2.19,16,2.98,3,1,,,,,,6,,,
247,1,5,1,480,550,3.38,15,2.97,2,3.33,,,,,,6,,,
265,1,5,0,420,520,3.54,15,3.15,4,3.33,,,,,,4,,,
266,1,3,1,470,400,3.28,15,2.75,4,1.67,,,,,,11,,,
268,1,5,,480,580,3.08,18,2.75,3,2.67,,,,,,11,,,
273,1,5,1,530,590,3.69,15,3.42,3,3.33,2.67,3.33,,,,8,4,4,
274,1,5,0,510,620,3.84,15,2.99,2,1.67,,,,,,11,,,
301,1,5,0,620,680,3.64,15,3.19,2,3.33,,,,,,4,,,
303,1,5,,530,630,3.59,15,3.37,2,3,,,,,,6,,,
308,1,5,,480,600,3.39,15,2.82,4,0,,,,,,8,,,
324,1,5,1,570,660,3.8,15,3.33,2,4,,,,,,8,,,
325,1,5,0,600,680,3.98,15,3.57,2,4,,,,,,1,,,
326,1,5,,500,510,3.02,15,2.9,4,1.33,,,,,,6,,,
330,1,5,,520,500,3.86,11,3.01,4,1.67,,,,,,11,,,
347,1,4,1,600,500,3.35,30,2.78,3,1,,,,,,1,,,
360,1,5,0,580,660,3.85,15,3.03,3,4,,,,,,1,,,
383,1,2,,800,700,3.86,15,3.49,3,4,3,4,,1.67,0,1,4,4,
421,1,5,,490,510,3.26,13,2.77,4,1,0,,,,,1,4,,
426,1,5,1,460,540,3.08,11,2.87,3,2.67,,,,,,11,,,
446,1,2,,740,720,4.29,15,4,3,4,0,,,,,11,4,,
454,1,5,1,580,520,3.34,16,2.37,3,1,,,,,,1,,,
470,1,2,,580,680,3.5,22,2.65,3,0,,,,,,11,,,
473,1,5,0,650,470,3.11,19,3.19,3,0,,,,,,4,,,
474,1,5,1,620,710,3.54,15,3.29,3,4,2,2.67,,,,14,4,7,
476,1,5,0,500,510,3.32,15,3,3,2,,,,,,11,,,
485,1,5,0,580,490,3.11,13,2.99,3,1,,,,,,1,,,
489,1,4,0,480,550,2.6,24,2.41,3,1,,,,,,1,,,
498,1,3,,570,650,3.66,15,3.66,3,3.67,,,,,,11,,,
501,1,5,,620,760,3.7,16,3.38,2,4,3.67,,,,,1,4,,
503,1,2,,700,670,4.08,15,3.65,3,4,3,3,,,,11,4,4,
505,1,5,0,530,560,3.09,15,3.36,4,2,,,,,,1,,,
514,1,5,0,490,530,4.11,15,2.98,2,2.33,,,,,,1,,,
519,1,5,0,420,530,3.13,13,3.08,3,3.67,2,2,,,,11,4,4,
543,1,5,,540,580,3.81,16,3.99,1,4,4,4,4,4,4,14,6,7,5
549,1,5,,540,600,2.81,22,2.62,4,2,,,,,,1,,,
559,1,5,,580,780,3.96,16,3.62,2,4,4,4,3,2.67,2.33,11,14,4,5
568,1,5,1,560,660,3.38,15,3.06,2,1,,,,,,4,,,
570,1,5,0,530,630,3.89,15,2.89,4,0,,,,,,4,,,
571,1,5,0,530,640,3.14,16,3.05,4,0,,,,,,4,,,
572,1,5,1,510,540,3.15,15,3.18,2,2.67,,,,,,11,,,
577,1,5,0,620,640,4.11,15,3.42,1,4,2.67,2.67,2.33,4,1,11,14,4,5
580,1,5,0,500,690,4.04,15,3.8,4,2.67,,,,,,11,,,
586,1,5,0,700,730,3.55,15,3.54,3,3,,,,,,11,,,
588,1,5,0,480,570,3.52,15,2.84,2,2.33,,,,,,11,,,
597,1,5,0,460,420,3.4,11,3.51,3,3.33,,,,,,14,,,
598,1,5,1,680,620,3.94,15,3.07,4,1.33,,,,,,14,,,
605,1,5,0,610,650,4.19,15,3.85,2,4,,,,,,4,,,
613,1,5,0,580,530,3.33,11,3.92,4,0,,,,,,14,,,
623,1,5,0,560,570,3.69,15,3.32,2,2.67,,,,,,4,,,
624,1,5,0,610,670,4.12,15,3.91,2,4,,,,,,14,,,
625,1,5,0,490,640,3.77,15,3.37,2,3.67,,,,,,6,,,
633,1,5,,520,600,3.32,19,3.35,3,0,,,,,,11,,,
634,1,5,0,700,720,4.23,15,3.87,4,3.67,,,,,,11,,,
637,1,5,1,530,590,3.62,15,2.85,2,1.33,,,,,,4,,,
646,1,3,0,510,490,2.89,35,3.12,4,0,,,,,,11,,,
653,1,5,1,520,410,3.42,15,2.86,4,0,,,,,,14,,,
654,1,5,0,570,620,2.98,20,3.34,4,0,,,,,,11,,,
661,1,2,1,500,550,3.85,16,3.6,3,3.67,,,,,,11,,,
663,1,5,,590,690,4.03,15,3.55,2,4,,,,,,11,,,
666,1,5,1,600,650,4.1,15,3.89,2,4,,,,,,6,,,
670,1,5,1,520,510,3.19,15,3.13,4,2,,,,,,14,,,
677,1,5,0,580,590,3.26,15,3.15,3,0,,,,,,14,,,
681,1,2,0,430,500,2.26,18,2.58,4,0,,,,,,14,,,
684,1,5,0,570,600,3.85,15,2.79,2,2,,,,,,4,,,
701,1,5,1,520,630,3.27,19,2.32,3,1,,,,,,5,,,
704,1,5,0,490,470,3.16,19,2.89,4,1.67,,,,,,5,,,
715,1,5,1,520,650,3.74,15,3.05,2,2,,,,,,5,,,
716,1,5,,550,600,3.31,12,3.41,3,2,,,,,,5,,,
728,1,5,0,580,600,3.48,15,3.05,3,3.33,,,,,,5,,,
742,1,5,1,550,550,3.28,11,3.07,4,3.67,,,,,,5,,,
744,1,5,0,570,640,3.81,15,3.35,4,2.67,,,,,,5,,,
755,1,5,,640,570,3.08,18,2.69,3,3,,,,,,5,,,
756,1,4,1,430,430,2.56,16,2.68,3,2.67,,,,,,5,,,
757,1,5,0,550,580,3.24,18,3.14,3,3,,,,,,5,,,
761,1,5,,600,640,4.26,15,3.96,2,4,,,,,,5,,,
768,1,5,,580,570,3.64,15,3.45,3,2.67,,,,,,14,,,
770,1,5,1,510,550,3.95,15,3.57,4,2.67,,,,,,6,,,
772,1,5,1,570,690,4.46,15,3.72,2,3.33,,,,,,5,,,
775,1,5,1,570,590,4,15,3.79,4,3,,,,,,5,,,
777,1,5,0,630,630,3.22,15,3.6,4,4,4,,,,,5,4,,
780,1,5,0,430,430,3.03,18,2.95,4,1,,,,,,5,,,
781,1,5,0,700,720,3.92,15,3.89,2,4,4,4,,,,5,6,5,
784,1,5,1,540,540,3.46,15,2.89,4,1,,,,,,5,,,
790,1,5,0,690,660,3.86,19,3.75,3,4,4,4,,,,5,6,5,
794,1,2,1,550,630,3.87,15,3.19,2,3,,,,,,5,,,
809,1,5,1,610,690,3.79,12,3.76,2,3.67,,,,,,5,,,
816,1,3,0,440,500,3.75,20,3.13,2,2.33,,,,,,5,,,
818,1,5,,520,570,3.81,15,3.1,2,3.67,,,,,,5,,,
819,1,5,1,490,650,3.43,15,2.78,2,2,,,,,,5,,,
820,1,5,,340,340,2.97,11,2.92,4,0,,,,,,4,,,
823,1,5,,560,580,3.97,15,3.38,3,2.33,,,,,,5,,,
829,1,5,,480,510,3.04,15,2.74,3,3.67,,,,,,5,,,
835,1,5,0,540,540,3.67,15,3.41,3,2.33,,,,,,6,,,
843,1,5,0,500,560,3.73,15,3.33,2,2.33,,,,,,6,,,
847,1,5,,510,640,3.36,18,3.02,4,4,2.33,1.67,,,,6,7,5,
850,1,5,,600,490,3.24,26,2.44,3,2.33,,,,,,6,,,
851,1,3,1,400,440,3.05,47,2.51,4,0,,,,,,4,,,
854,1,3,,380,440,2.89,21,2.32,4,0,,,,,,6,,,
857,1,5,,520,590,2.37,12,2.29,3,2.33,,,,,,5,,,
858,1,5,,610,750,4.34,15,3.98,2,4,,,,,,5,,,
860,1,5,,540,480,3.62,15,3.09,3,3.33,,,,,,5,,,
861,1,5,0,500,620,3.51,18,2.66,3,3,,,,,,5,,,
863,1,5,,510,530,3.44,15,2.47,3,1,,,,,,4,,,
865,1,3,,390,480,3.39,19,2.52,4,2.33,,,,,,5,,,
867,1,5,0,630,650,4,15,3.46,4,3.33,,,,,,4,,,
877,1,3,,520,500,3.83,19,3.06,3,3,,,,,,5,,,
878,1,5,,520,540,2.95,18,3.53,4,2.33,,,,,,5,,,
884,1,5,0,670,710,4.19,15,3.82,4,3.33,,,,,,4,,,
885,1,5,1,520,590,3.2,15,2.83,2,3,,,,,,6,,,
888,1,5,,510,660,3.88,15,3.56,2,4,,,,,,6,,,
889,1,2,0,710,660,4.2,15,3.73,3,4,0,,,,,5,5,,
892,1,5,0,510,540,4.04,15,2.73,3,1.67,2.33,1,,,,6,7,5,
893,1,5,1,600,700,4.11,15,3.65,2,3.33,,,,,,4,,,
896,1,5,0,630,570,4.2,15,3.57,3,4,,,,,,5,,,
898,1,5,0,600,660,3.28,19,3.71,2,4,,,,,,4,,,
901,1,5,1,600,680,3.74,15,3.23,2,4,,,,,,6,,,
903,1,5,0,450,570,3.19,16,2.93,3,2,,,,,,5,,,
907,1,5,0,510,610,3.65,19,2.94,4,1,,,,,,6,,,
909,1,5,0,500,550,3.46,15,3,3,3,,,,,,5,,,
910,1,4,0,480,570,4.01,16,3.17,2,3,,,,,,5,,,
911,1,5,0,490,590,3.89,20,3.41,4,2,,,,,,5,,,
926,1,5,0,600,690,4.2,15,3.65,2,4,3.67,3.67,,,,6,4,5,
951,1,5,,530,570,3.38,19,3.09,4,2.67,,,,,,4,,,
955,1,5,0,520,550,3.78,15,2.98,3,1,,,,,,4,,,
956,1,5,,560,530,3.29,15,2.98,3,1,,,,,,6,,,
973,1,5,,370,470,3.42,10,2.9,3,1.67,,,,,,4,,,
987,1,5,0,560,510,2.8,15,3.63,3,3,,,,,,13,,,
989,1,5,0,370,460,2.5,19,2.47,4,1,0,,,,,6,7,,
1000,1,5,,520,580,3.58,15,3.06,2,2,,,,,,6,,,
1005,1,5,,570,520,3.45,15,3.2,4,0,,,,,,6,,,
1016,1,5,,680,650,3.5,15,3.84,4,4,4,4,,,,13,5,7,
1031,1,5,0,680,680,3.9,22,3.56,2,4,3.33,3,,,,6,7,5,
1034,1,5,1,630,730,3.94,15,3.26,2,3.67,,,,,,4,,,
1045,1,5,0,650,710,3.9,15,3.99,2,4,,,,,,6,,,
1047,1,2,,540,780,3.98,15,3.55,1,4,2.67,3.67,3.67,3,3.67,6,7,5,5
1048,1,5,0,560,560,3.93,15,3.47,4,2.33,,,,,,4,,,
1075,1,5,0,530,690,3.13,15,3.72,3,2.67,,,,,,6,,,
1076,1,5,0,600,600,3.4,11,2.77,4,0,,,,,,4,,,
1106,1,5,1,510,580,3.14,12,2.25,3,1.33,,,,,,5,,,
1112,1,5,1,560,630,3.39,19,3.21,3,3.67,,,,,,12,,,
1118,1,5,0,650,480,3.55,15,3.34,3,3,,,,,,5,,,
1124,1,4,0,570,490,3.63,15,3.11,3,3.67,,,,,,5,,,
1130,1,5,0,530,710,4.18,7,3.56,2,3.67,,,,,,6,,,
1131,1,5,0,620,680,3.91,15,3.44,3,3.67,,,,,,6,,,
1133,1,5,1,700,760,4.13,15,3.78,2,3.33,,,,,,4,,,
1135,1,5,,540,640,3.97,14,3.43,3,1.67,,,,,,6,,,
