1,1,5,0,520,600,3.22,14,3.75,4,2,,,,,,10,,,
22,0,5,1,600,560,3.44,15,3.35,4,2,,,,,,11,,,
23,0,5,1,330,560,2.43,,3.35,,0,,,,,,11,,,
29,1,5,0,660,690,3.84,,2.25,,1,,,,,,6,,,
30,1,5,1,540,520,3.3,,2.46,,0,,,,,,11,,,
50,0,2,1,330,400,3,,3.2,,0,,,,,,8,,,
64,1,5,1,600,580,3.18,,1.06,,0,,,,,,11,,,
75,1,5,1,530,540,2.7,,1.83,,0,,,,,,8,,,
80,0,5,0,450,570,3.49,15,3.53,4,2,2.67,,,,,11,4,,
82,1,5,0,530,580,3.38,14,3.37,4,1,0,,,,,14,4,,
84,0,3,0,590,530,3.39,15,3.54,4,0,,,,,,11,,,
106,1,4,1,610,670,4.65,19,3.67,4,1,,,,,,11,,,
113,0,5,0,500,660,3.77,15,3.6,1,2,4,3.67,1.67,4,3.67,11,4,4,1
119,1,5,1,500,550,3.5,15,2.97,4,0,,,,,,10,,,
120,1,4,1,490,450,3.2,19,2.89,4,0,,,,,,11,,,
125,0,5,0,560,530,3.33,19,2.48,4,0,,,,,,6,,,
131,1,5,1,560,540,3.39,15,3.13,4,0,,,,,,11,,,
136,1,5,0,600,570,3.56,15,3.43,4,0,,,,,,8,,,
139,0,4,1,450,590,4.28,23,3.34,4,0,0,,,,,11,6,,
142,0,5,0,500,510,3.47,16,2.58,4,0,,,,,,10,,,
150,0,5,0,550,550,3.04,18,2.83,4,0,0,,,,,8,6,,
155,1,4,0,540,530,3.13,15,2.84,4,0,,,,,,8,,,
156,1,5,1,570,490,3.93,15,3.31,4,0,,,,,,8,,,
159,1,5,0,420,540,3.27,,1.59,,0,,,,,,8,,,
161,0,5,1,670,630,2.87,26,2.3,4,0,,,,,,10,,,
162,0,5,0,550,590,3.89,19,3.26,4,1,2,1.67,0,,,11,4,4,1
183,0,5,1,480,440,2.63,40,2.66,4,0,,,,,,8,,,
199,1,5,1,610,500,2.72,19,2.64,4,1,,,,,,1,,,
200,1,5,0,380,470,2.9,15,2.57,4,0,,,,,,6,,,
205,1,5,0,580,500,3.71,12,3.15,4,0,2,,,,,1,4,,
212,0,2,0,550,640,3.19,15,3.6,4,1,,,,,,11,,,
214,1,5,0,620,630,3.7,15,3.28,2,1,,,,,,11,,,
217,0,5,0,630,680,3.1,,0.89,,0,,,,,,1,,,
227,1,5,0,600,590,3.51,18,3.1,3,0,,,,,,1,,,
234,1,5,1,530,510,3.71,,2.75,,0,,,,,,1,,,
242,0,5,0,560,550,2.57,15,3.3,4,0,,,,,,11,,,
247,1,5,1,480,550,3.38,15,2.97,2,1,,,,,,6,,,
261,0,5,1,570,630,3.42,,0.26,,0,,,,,,6,,,
265,1,5,0,420,520,3.54,15,3.15,4,1,,,,,,4,,,
266,1,3,1,470,400,3.28,15,2.75,4,0,,,,,,11,,,
270,0,5,0,570,560,3.6,15,2.51,3,0,0,,,,,8,1,,
271,0,5,1,520,580,3.39,,3.03,,2,4,3.33,2,4,2.33,6,1,4,5
273,1,5,1,530,590,3.69,15,3.42,3,1,2.67,3.33,,,,8,4,4,
274,1,5,0,510,620,3.84,15,2.99,2,0,,,,,,11,,,
279,0,5,1,470,520,2.97,17,3.36,3,2,2.33,2,,,,4,4,4,
280,0,5,0,640,620,2.92,19,3.2,4,0,,,,,,11,,,
290,0,5,0,480,540,3.11,,2.09,,1,,,,,,1,,,
292,1,5,1,440,400,2.68,,1.54,,0,,,,,,11,,,
293,0,5,1,610,670,4.07,15,3.22,4,0,3,,,,,8,1,,
297,0,4,0,600,710,3.76,,0.7,,0,,,,,,8,,,
301,1,5,0,620,680,3.64,15,3.19,2,1,,,,,,4,,,
306,1,3,1,330,410,3.4,,2.78,,0,,,,,,6,,,
324,1,5,1,570,660,3.8,15,3.33,2,2,,,,,,8,,,
325,1,5,0,600,680,3.98,15,3.57,2,2,,,,,,1,,,
329,0,5,0,600,530,3.41,,1.83,,0,3,2,,0,0,6,1,4,
331,0,5,1,520,580,3.09,18,2.7,4,0,,,,,,4,,,
334,0,5,0,590,600,2.82,15,3.04,2,2,,,,,,8,,,
335,0,5,0,610,620,3.1,19,2.69,1,2,2,2.67,2.67,2.33,1.33,1,4,4,5
344,0,3,0,530,510,3.52,,2.63,,0,1,,,,,8,1,,
346,1,5,1,520,570,3.77,,2.96,,0,,,,,,4,,,
347,1,4,1,600,500,3.35,30,2.78,3,0,,,,,,1,,,
359,0,5,1,580,700,3.99,15,3.75,3,2,,,,,,6,,,
360,1,5,0,580,660,3.85,15,3.03,3,2,,,,,,1,,,
364,0,5,1,650,650,3.05,18,2.83,4,2,0,,,,,6,1,,
366,0,5,0,660,670,2.9,15,3.22,4,2,,,,,,4,,,
369,0,2,0,500,570,3.17,,2.44,,0,2,1,,,,8,1,4,
373,0,5,0,600,530,3.01,16,3.11,4,0,,,,,,1,,,
388,0,5,1,580,530,2.99,,2.66,,1,,,,,,1,,,
392,0,5,1,390,470,1.38,26,2.63,4,0,,,,,,14,,,
395,0,5,0,580,740,3.88,15,3.26,2,2,2.33,3.67,,,,4,4,4,
396,0,5,0,650,620,3.31,,2.28,,0,,,,,,1,,,
401,0,5,0,540,590,3.49,15,3.2,2,2,,,,,,14,,,
403,0,5,0,520,520,3.08,15,2.89,4,0,1.67,2.67,,,,1,4,4,
414,0,5,0,540,500,3.45,15,2.94,4,0,0,,,,,1,4,,
417,0,5,1,570,620,3.38,,2.55,,1,,,,,,1,,,
419,0,5,0,450,600,3.54,15,3.54,2,0,,,,,,1,,,
420,0,4,0,560,620,3.45,20,2.45,4,0,,,,,,1,,,
423,0,5,0,530,510,3.43,15,2.79,4,0,1,,,,,11,4,,
425,0,5,1,640,670,3.53,18,3.17,4,1,,,,,,11,,,
426,1,5,1,460,540,3.08,11,2.87,3,0,,,,,,11,,,
