1,1,5,0,520,600,,1,3.75,4,3,,,,,,10,,,
2,0,5,0,630,500,,1,3.05,4,0,,,,,,8,,,
6,1,5,1,610,570,,0,3.08,3,2,,,,,,11,,,
13,0,2,0,610,590,,1,2.98,4,0,,,,,,14,,,
15,0,5,0,500,590,,0,3.02,4,1.67,,,,,,14,,,
17,0,5,1,520,540,,1,2.36,4,1.33,,,,,,6,,,
18,0,5,0,,,,0,2.39,4,2.33,,,,,,8,,,
21,1,5,0,590,550,,1,3.48,4,3.67,,,,,,11,,,
22,0,5,1,600,560,3.44,0,3.35,4,4,,,,,,11,,,
26,0,5,0,560,720,,0,2.9,4,2,,,,,,11,,,
34,0,3,1,,,,1,2.47,4,0,,,,,,14,,,
51,0,5,1,700,790,,0,3.89,3,3.67,,,,,,10,,,
70,0,5,1,,,,1,2.35,1,3,3,,2.33,,,11,4,,4
72,0,5,0,490,610,,0,2.9,2,2,,,,,,11,,,
78,1,5,1,480,600,,0,3.28,4,2.33,,,,,,11,,,
79,0,5,0,630,620,,0,3.47,4,4,3.33,4,2.33,,,6,6,4,4
80,0,5,0,450,570,3.49,0,3.53,4,4,2.67,,,,,11,4,,
81,0,5,1,590,690,,0,3.18,4,1.33,,,,,,6,,,
82,1,5,0,530,580,3.38,0,3.37,4,3.33,0,,,,,14,4,,
83,1,5,0,640,720,,0,3.82,2,3.67,2.33,,,,,11,4,,
84,0,3,0,590,530,3.39,0,3.54,4,2,,,,,,11,,,
85,0,5,0,530,640,,0,3.67,4,4,,,,,,11,,,
87,1,3,1,,,,0,3.2,4,0,,,,,,6,,,
88,1,5,0,530,590,,1,2.73,4,0,,,,,,8,,,
89,0,4,1,440,550,,1,3.21,2,3.33,2.33,,,,,8,4,,
90,1,3,0,520,590,,0,3.58,2,3.33,,,,,,8,,,
93,1,5,0,610,520,,0,3.62,4,2,,,,,,11,,,
101,1,5,0,650,600,,0,3.89,3,3,,,,,,11,,,
103,1,5,1,,,,0,2.1,4,0,,,,,,8,,,
105,0,5,0,680,670,,1,3.57,3,3.67,,,,,,6,,,
106,1,4,1,610,670,4.65,1,3.67,4,3,,,,,,11,,,
112,0,5,1,580,560,,1,2.3,3,0,,,,,,11,,,
113,0,5,0,500,660,3.77,0,3.6,1,4,4,3.67,1.67,4,3.67,11,4,4,1
115,1,5,1,660,410,,1,3,4,0,,,,,,11,,,
117,0,5,0,,,,1,3.74,4,0,,,,,,14,,,
118,1,5,1,490,460,,1,3,4,0,,,,,,10,,,
119,1,5,1,500,550,3.5,0,2.97,4,0,,,,,,10,,,
120,1,4,1,490,450,3.2,1,2.89,4,0,,,,,,11,,,
121,1,5,1,710,680,,0,3.29,2,1.67,2.33,,,,,8,6,,
125,0,5,0,560,530,3.33,1,2.48,4,0,,,,,,6,,,
126,0,5,0,510,520,,0,2.88,4,1.33,,,,,,11,,,
128,1,5,1,530,570,,0,3.08,4,1,,,,,,14,,,
130,0,5,0,530,550,,1,2.18,4,1,,,,,,6,,,
131,1,5,1,560,540,3.39,0,3.13,4,1,,,,,,11,,,
132,0,5,0,570,590,,0,3.15,4,0,,,,,,14,,,
135,1,5,1,490,540,,1,2.46,4,0,,,,,,6,,,
136,1,5,0,600,570,3.56,0,3.43,4,0,,,,,,8,,,
138,0,5,0,500,570,,1,2.88,4,1,,,,,,10,,,
139,0,4,1,450,590,4.28,1,3.34,4,2.33,0,,,,,11,6,,
140,0,5,0,600,550,,0,2.9,4,2,0,,,,,6,6,,
142,0,5,0,500,510,3.47,0,2.58,4,0,,,,,,10,,,
149,0,5,0,560,510,,0,3.08,3,2,,,,,,11,,,
150,0,5,0,550,550,3.04,1,2.83,4,2.67,0,,,,,8,6,,
154,1,5,0,610,710,,0,2.56,3,2,,,,,,11,,,
155,1,4,0,540,530,3.13,0,2.84,4,0,,,,,,8,,,
156,1,5,1,570,490,3.93,0,3.31,4,0,,,,,,8,,,
161,0,5,1,670,630,2.87,1,2.3,4,0,,,,,,10,,,
162,0,5,0,550,590,3.89,1,3.26,4,3,2,1.67,0,,,11,4,4,1
163,1,5,1,660,730,,0,3.53,2,4,3.33,3.67,,0,,8,4,4,
165,0,5,0,,,,0,3.32,4,2.67,,,,,,6,,,
166,0,5,1,540,520,,0,3.56,4,2,,,,,,10,,,
167,0,5,0,520,570,,0,2.65,4,3.67,2.67,2.67,1.67,,,6,4,4,4
173,1,5,1,620,670,,0,3.55,2,3,3,,,,,11,4,,
174,1,2,1,400,550,,0,3.21,4,1.33,,,,,,11,,,
177,0,5,0,540,570,,0,2.62,4,2.33,,,,,,6,,,
180,0,5,1,600,580,,0,2.95,4,1,,,,,,8,,,
181,0,5,1,580,680,,1,3.13,4,0,,,,,,6,,,
183,0,5,1,480,440,2.63,1,2.66,4,0,,,,,,8,,,
184,0,5,0,580,610,,0,3.06,4,1,,,,,,11,,,
185,0,5,0,600,490,,0,3.09,4,0,,,,,,11,,,
191,0,5,0,510,600,,0,2.67,4,0,,,,,,6,,,
195,0,5,1,570,540,,1,2.9,4,1,,,,,,1,,,
196,1,3,1,450,440,,1,2.43,4,1,,,,,,1,,,
197,1,5,1,,,,0,2.8,3,2.33,,,,,,11,,,
198,0,5,0,,,,0,2.37,4,0,,,,,,4,,,
199,1,5,1,610,500,2.72,1,2.64,4,3,,,,,,1,,,
200,1,5,0,380,470,2.9,0,2.57,4,0,,,,,,6,,,
205,1,5,0,580,500,3.71,0,3.15,4,1.67,2,,,,,1,4,,
208,1,3,0,410,520,,1,2.55,3,2,,,,,,11,,,
212,0,2,0,550,640,3.19,0,3.6,4,3,,,,,,11,,,
214,1,5,0,620,630,3.7,0,3.28,2,3,,,,,,11,,,
227,1,5,0,600,590,3.51,1,3.1,3,0,,,,,,1,,,
231,0,5,1,470,490,,1,2.66,3,0,,,,,,1,,,
242,0,5,0,560,550,2.57,0,3.3,4,2,,,,,,11,,,
247,1,5,1,480,550,3.38,0,2.97,2,3.33,,,,,,6,,,
248,0,5,0,580,600,,0,3.49,4,2.67,,,,,,6,,,
249,1,5,0,480,720,,0,3.51,2,3.67,2.67,,,,,1,1,,
251,0,4,1,430,510,,1,2.74,4,0,,,,,,4,,,
258,0,5,0,620,580,,1,3.39,3,4,,,,,,8,,,
260,0,5,0,460,510,,0,2.55,4,2.33,,,,,,6,,,
264,1,5,0,520,500,,0,3.15,4,0,,,,,,4,,,
265,1,5,0,420,520,3.54,0,3.15,4,3.33,,,,,,4,,,
266,1,3,1,470,400,3.28,0,2.75,4,1.67,,,,,,11,,,
270,0,5,0,570,560,3.6,0,2.51,3,2.33,0,,,,,8,1,,
273,1,5,1,530,590,3.69,0,3.42,3,3.33,2.67,3.33,,,,8,4,4,
274,1,5,0,510,620,3.84,0,2.99,2,1.67,,,,,,11,,,
277,0,5,0,580,560,,1,2.25,4,2,1,,,,,8,4,,
279,0,5,1,470,520,2.97,1,3.36,3,3.67,2.33,2,,,,4,4,4,
280,0,5,0,640,620,2.92,1,3.2,4,2.33,,,,,,11,,,
285,1,5,1,,,,0,3.6,3,2.33,,,,,,11,,,
293,0,5,1,610,670,4.07,0,3.22,4,2.33,3,,,,,8,1,,
294,0,5,1,,,,0,3.48,3,3.33,0,,,,,1,4,,
295,1,2,0,,,,0,3.34,3,4,,,,,,1,,,
296,1,5,1,510,490,,0,2.99,4,1,,,,,,1,,,
298,0,5,0,520,550,,0,3.13,3,2.33,,,,,,4,,,
300,0,5,1,550,680,,0,3,4,0,,,,,,1,,,
301,1,5,0,620,680,3.64,0,3.19,2,3.33,,,,,,4,,,
302,1,5,0,430,510,,0,2.7,3,1,,,,,,1,,,
305,0,5,1,490,510,,0,2.65,4,2.67,,,,,,1,,,
307,0,5,0,,,,1,2.23,4,4,3,2.33,,0,0,1,4,7,
311,1,5,0,540,510,,0,3.06,4,2.67,,,,,,1,,,
312,1,5,1,450,480,,1,2.39,3,1.67,,,,,,11,,,
313,0,5,0,600,610,,0,2.82,3,2,,,,,,11,,,
314,1,5,1,,,,1,2.33,3,0,,,,,,8,,,
319,1,5,1,,,,0,3.73,4,3,,,,,,6,,,
322,0,5,0,550,550,,1,2.73,4,1.67,,,,,,4,,,
323,0,5,0,490,650,,1,3.06,4,3.33,,,,,,8,,,
324,1,5,1,570,660,3.8,0,3.33,2,4,,,,,,8,,,
325,1,5,0,600,680,3.98,0,3.57,2,4,,,,,,1,,,
328,1,5,1,540,570,,0,2.74,4,1,,,,,,1,,,
331,0,5,1,520,580,3.09,1,2.7,4,0,,,,,,4,,,
334,0,5,0,590,600,2.82,0,3.04,2,3.67,,,,,,8,,,
335,0,5,0,610,620,3.1,1,2.69,1,4,2,2.67,2.67,2.33,1.33,1,4,4,5
341,0,2,1,,,,1,2.25,4,3.67,0,,,,,4,4,,
343,1,5,1,420,530,,1,2.95,4,1,,,,,,1,,,
347,1,4,1,600,500,3.35,1,2.78,3,1,,,,,,1,,,
351,1,5,0,670,690,,0,3.57,4,2.33,,,,,,8,,,
354,0,2,1,,,,0,2.27,4,0,,,,,,8,,,
358,1,2,1,,,,0,2.18,3,0,,,,,,8,,,
359,0,5,1,580,700,3.99,0,3.75,3,3.67,,,,,,6,,,
360,1,5,0,580,660,3.85,0,3.03,3,4,,,,,,1,,,
361,0,5,0,450,610,,0,2.93,4,4,1.67,0,,,,4,4,4,
362,0,5,0,610,550,,0,2.87,3,2.67,,,,,,1,,,
364,0,5,1,650,650,3.05,1,2.83,4,3.67,0,,,,,6,1,,
366,0,5,0,660,670,2.9,0,3.22,4,4,,,,,,4,,,
371,0,5,0,,,,0,2.28,2,4,1,0,,,,6,1,4,
372,0,5,1,550,530,,1,2.36,4,0,,,,,,1,,,
373,0,5,0,600,530,3.01,0,3.11,4,1,,,,,,1,,,
382,0,5,0,620,650,,0,3.25,4,0,,,,,,11,,,
392,0,5,1,390,470,1.38,1,2.63,4,1,,,,,,14,,,
395,0,5,0,580,740,3.88,0,3.26,2,4,2.33,3.67,,,,4,4,4,
401,0,5,0,540,590,3.49,0,3.2,2,4,,,,,,14,,,
403,0,5,0,520,520,3.08,0,2.89,4,2.33,1.67,2.67,,,,1,4,4,
